720.000000 559.409174 566.904936 560.662599 650.214813 20.000000 4.438019 25.062471 5.006243 25.062471 12531.235738
725.000000 571.802490 645.559196 569.610473 579.990041 20.000000 4.483548 25.062471 5.006243 25.062471 12531.235738
730.000000 561.755533 632.419008 563.566529 591.102563 20.000000 4.483237 25.062471 5.006243 25.062471 12531.235738
735.000000 577.718008 579.685366 577.860808 633.650681 20.000000 4.457695 25.062471 5.006243 25.062471 12531.235738
740.000000 568.253102 595.672258 571.561782 610.165339 20.000000 4.443875 25.062471 5.006243 25.062471 12531.235738
745.000000 579.724819 575.596878 576.954007 603.804486 20.000000 4.391340 25.062471 5.006243 25.062471 12531.235738
750.000000 584.197828 610.274907 585.516785 525.495964 20.000000 4.397468 25.062471 5.006243 25.062471 12531.235738
755.000000 588.345739 576.417621 583.447395 623.277804 20.000000 4.423068 25.062471 5.006243 25.062471 12531.235738
760.000000 575.741398 598.782521 578.635630 601.576489 20.000000 4.381440 25.062471 5.006243 25.062471 12531.235738
765.000000 561.015982 593.262409 562.917575 616.789384 20.000000 4.395134 25.062471 5.006243 25.062471 12531.235738
770.000000 564.399971 615.814718 562.306838 607.641240 20.000000 4.429990 25.062471 5.006243 25.062471 12531.235738
775.000000 560.408059 603.151461 563.249845 602.045404 20.000000 4.475532 25.062471 5.006243 25.062471 12531.235738
780.000000 540.636765 663.431183 537.976181 614.539534 20.000000 4.458172 25.062471 5.006243 25.062471 12531.235738
785.000000 550.617738 603.062324 551.042913 668.563235 20.000000 4.426708 25.062471 5.006243 25.062471 12531.235738
790.000000 557.326114 605.760767 554.381835 584.135218 20.000000 4.483264 25.062471 5.006243 25.062471 12531.235738
795.000000 576.800143 611.439021 582.206441 606.574886 20.000000 4.499416 25.062471 5.006243 25.062471 12531.235738
800.000000 572.302213 605.400254 569.765979 617.753980 20.000000 4.482767 25.062471 5.006243 25.062471 12531.235738
805.000000 561.289805 627.550901 558.946594 614.477543 20.000000 4.497114 25.062471 5.006243 25.062471 12531.235738
810.000000 564.430177 609.292117 567.129234 635.313648 20.000000 4.481891 25.062471 5.006243 25.062471 12531.235738
815.000000 596.850870 568.795439 594.567832 550.282471 20.000000 4.460360 25.062471 5.006243 25.062471 12531.235738
820.000000 593.999867 620.955624 595.661380 545.446320 20.000000 4.430352 25.062471 5.006243 25.062471 12531.235738
825.000000 586.547843 557.340034 586.446474 594.694939 20.000000 4.411718 25.062471 5.006243 25.062471 12531.235738
830.000000 581.849865 602.981302 582.355188 602.805259 20.000000 4.460547 25.062471 5.006243 25.062471 12531.235738
835.000000 572.652189 557.868977 573.745187 592.950889 20.000000 4.448714 25.062471 5.006243 25.062471 12531.235738
840.000000 555.844690 637.222576 555.324344 641.258348 20.000000 4.511260 25.062471 5.006243 25.062471 12531.235738
845.000000 561.311709 614.301371 560.022088 614.304670 20.000000 4.442023 25.062471 5.006243 25.062471 12531.235738
850.000000 558.284612 628.699841 558.931214 603.138224 20.000000 4.472786 25.062471 5.006243 25.062471 12531.235738
855.000000 577.187299 580.183663 578.217569 628.323734 20.000000 4.473809 25.062471 5.006243 25.062471 12531.235738
860.000000 560.586838 617.896387 558.274147 604.063388 20.000000 4.432588 25.062471 5.006243 25.062471 12531.235738
865.000000 564.482538 616.640870 565.735209 583.601914 20.000000 4.428446 25.062471 5.006243 25.062471 12531.235738
870.000000 567.388243 622.056932 570.407403 620.133376 20.000000 4.482352 25.062471 5.006243 25.062471 12531.235738
875.000000 587.755926 561.193350 588.727237 583.537801 20.000000 4.479420 25.062471 5.006243 25.062471 12531.235738
880.000000 597.109154 574.565471 594.587504 563.237305 20.000000 4.491712 25.062471 5.006243 25.062471 12531.235738
885.000000 581.568643 599.067561 581.158416 574.343472 20.000000 4.468280 25.062471 5.006243 25.062471 12531.235738
890.000000 553.730437 610.704145 553.315597 655.056533 20.000000 4.435428 25.062471 5.006243 25.062471 12531.235738
895.000000 559.832706 636.651167 560.186328 597.989290 20.000000 4.474389 25.062471 5.006243 25.062471 12531.235738
